"Participant","Condition","RT","Error","Frequency"
"4","speed",0.45,TRUE,"low"
"4","speed",0.482,TRUE,"nw_very_low"
"4","speed",0.476,FALSE,"low"
"4","speed",0.363,FALSE,"nw_low"
"4","speed",0.561,TRUE,"low"
"4","speed",0.46,TRUE,"nw_very_low"
"4","speed",0.45,TRUE,"low"
"4","speed",0.413,TRUE,"High"
"4","speed",0.5,TRUE,"very_low"
"4","speed",0.463,TRUE,"nw_very_low"
"4","speed",0.433,TRUE,"nw_very_low"
"4","speed",0.518,TRUE,"nw_very_low"
"4","speed",0.389,TRUE,"nw_very_low"
"4","speed",0.393,TRUE,"nw_low"
"4","speed",0.371,TRUE,"nw_High"
"4","speed",0.41,TRUE,"nw_low"
"4","speed",0.429,TRUE,"High"
"4","speed",0.409,TRUE,"High"
"4","speed",0.417,TRUE,"nw_very_low"
"4","speed",0.436,TRUE,"nw_low"
"4","speed",0.493,TRUE,"low"
"4","speed",0.457,TRUE,"nw_High"
"4","speed",0.494,TRUE,"very_low"
"4","speed",0.438,TRUE,"nw_very_low"
"4","speed",0.458,TRUE,"nw_low"
"4","speed",0.418,TRUE,"nw_low"
"4","speed",0.544,TRUE,"nw_High"
"4","speed",0.446,TRUE,"very_low"
"4","speed",0.439,TRUE,"nw_High"
"4","speed",0.624,TRUE,"very_low"
"4","speed",0.452,TRUE,"very_low"
"4","speed",0.431,TRUE,"High"
"4","speed",0.525,TRUE,"nw_low"
"4","speed",0.404,TRUE,"High"
"4","speed",0.569,TRUE,"nw_low"
"4","speed",0.436,TRUE,"nw_High"
"4","speed",0.436,TRUE,"nw_low"
"4","speed",0.479,TRUE,"nw_very_low"
"4","speed",0.407,TRUE,"High"
"4","speed",0.486,TRUE,"nw_very_low"
"4","speed",0.479,TRUE,"nw_High"
"4","speed",0.414,TRUE,"nw_low"
"4","speed",0.429,TRUE,"low"
"4","speed",0.416,TRUE,"nw_High"
"4","speed",0.432,TRUE,"High"
"4","speed",0.417,TRUE,"nw_low"
"4","speed",0.371,TRUE,"nw_low"
"4","speed",0.483,TRUE,"nw_low"
"4","speed",0.414,TRUE,"nw_very_low"
"4","speed",0.439,TRUE,"nw_High"
"4","speed",0.454,TRUE,"low"
"4","speed",0.453,TRUE,"High"
"4","speed",0.452,TRUE,"High"
"4","speed",0.442,TRUE,"nw_low"
"4","speed",0.602,TRUE,"low"
"4","speed",0.629,TRUE,"low"
"4","speed",0.41,TRUE,"low"
"4","speed",0.539,FALSE,"nw_low"
"4","speed",0.496,TRUE,"low"
"4","speed",0.438,TRUE,"nw_very_low"
"4","speed",0.523,TRUE,"nw_very_low"
"4","speed",0.471,TRUE,"low"
"4","speed",0.457,TRUE,"High"
"4","speed",0.557,TRUE,"very_low"
"4","speed",0.438,TRUE,"nw_High"
"4","speed",0.48,TRUE,"nw_High"
"4","speed",0.382,TRUE,"very_low"
"4","accuracy",1.314,TRUE,"nw_very_low"
"4","accuracy",0.562,TRUE,"very_low"
"4","accuracy",0.633,TRUE,"nw_very_low"
"4","accuracy",0.609,TRUE,"nw_High"
"4","accuracy",0.671,TRUE,"nw_low"
"4","accuracy",0.696,TRUE,"nw_High"
"4","accuracy",0.602,TRUE,"low"
"4","accuracy",0.616,TRUE,"nw_High"
"4","accuracy",1.014,TRUE,"low"
"4","accuracy",0.532,TRUE,"very_low"
"4","accuracy",0.99,TRUE,"low"
"4","accuracy",0.503,TRUE,"nw_very_low"
"4","accuracy",1.028,TRUE,"very_low"
"4","accuracy",0.774,TRUE,"very_low"
"4","accuracy",0.565,TRUE,"nw_very_low"
"4","accuracy",0.442,TRUE,"very_low"
"4","accuracy",0.872,TRUE,"nw_low"
"4","accuracy",0.797,TRUE,"nw_very_low"
"4","accuracy",0.468,TRUE,"High"
"4","accuracy",0.615,TRUE,"nw_low"
"4","accuracy",0.429,TRUE,"High"
"4","accuracy",0.735,TRUE,"very_low"
"4","accuracy",0.687,TRUE,"very_low"
"4","accuracy",0.474,TRUE,"low"
"4","accuracy",0.543,TRUE,"nw_very_low"
"4","accuracy",0.649,TRUE,"nw_low"
"4","accuracy",0.479,TRUE,"nw_very_low"
"4","accuracy",0.606,TRUE,"nw_High"
"4","accuracy",0.554,TRUE,"High"
"4","accuracy",0.453,TRUE,"nw_low"
"4","accuracy",0.519,TRUE,"nw_low"
"4","accuracy",0.544,TRUE,"nw_low"
"4","accuracy",0.689,TRUE,"very_low"
"4","accuracy",0.591,TRUE,"nw_low"
"4","accuracy",0.555,TRUE,"low"
"4","accuracy",0.453,FALSE,"very_low"
"4","accuracy",0.513,TRUE,"High"
"4","accuracy",0.539,TRUE,"nw_High"
"4","accuracy",0.826,TRUE,"nw_low"
"4","accuracy",0.606,TRUE,"nw_High"
"4","accuracy",0.469,TRUE,"low"
"4","accuracy",0.51,TRUE,"low"
"4","accuracy",0.579,TRUE,"High"
"4","accuracy",1.279,TRUE,"nw_low"
"4","accuracy",0.472,TRUE,"low"
"4","accuracy",0.673,TRUE,"nw_very_low"
"4","accuracy",0.541,TRUE,"nw_High"
"4","accuracy",0.541,TRUE,"nw_low"
"4","accuracy",0.667,TRUE,"very_low"
"4","accuracy",0.539,TRUE,"low"
"4","accuracy",0.362,TRUE,"low"
"4","accuracy",0.453,FALSE,"nw_High"
"4","accuracy",0.58,TRUE,"low"
"4","accuracy",0.417,TRUE,"nw_very_low"
"4","accuracy",0.479,TRUE,"nw_very_low"
"4","accuracy",0.403,TRUE,"High"
"4","accuracy",0.449,TRUE,"High"
"4","accuracy",0.522,TRUE,"nw_low"
"4","accuracy",0.515,TRUE,"nw_very_low"
"4","accuracy",0.436,TRUE,"nw_low"
"4","accuracy",0.539,TRUE,"low"
"4","accuracy",0.742,TRUE,"nw_low"
"4","accuracy",0.623,TRUE,"very_low"
"4","accuracy",0.525,TRUE,"nw_very_low"
"4","accuracy",0.504,TRUE,"nw_low"
"4","accuracy",0.48,TRUE,"nw_low"
"4","accuracy",0.397,TRUE,"nw_very_low"
"4","accuracy",0.392,TRUE,"nw_very_low"
"4","accuracy",0.461,TRUE,"nw_High"
"4","accuracy",0.461,TRUE,"nw_High"
"4","accuracy",0.451,TRUE,"very_low"
"4","accuracy",0.428,TRUE,"very_low"
"4","accuracy",0.409,TRUE,"High"
"4","accuracy",0.449,TRUE,"low"
"4","accuracy",0.652,TRUE,"nw_High"
"4","accuracy",0.411,TRUE,"High"
"4","accuracy",0.482,TRUE,"nw_very_low"
"4","accuracy",0.707,TRUE,"low"
"4","accuracy",0.655,TRUE,"nw_High"
"4","accuracy",0.407,TRUE,"low"
"4","accuracy",0.756,TRUE,"very_low"
"4","accuracy",1.522,TRUE,"nw_High"
"4","accuracy",1.951,TRUE,"nw_very_low"
"4","accuracy",0.48,TRUE,"nw_High"
"4","accuracy",0.475,TRUE,"low"
"4","accuracy",0.409,TRUE,"High"
"4","accuracy",0.406,TRUE,"High"
"4","accuracy",0.406,TRUE,"High"
"4","accuracy",0.405,TRUE,"High"
"4","accuracy",0.363,TRUE,"High"
"4","accuracy",0.427,TRUE,"High"
"4","accuracy",0.72,FALSE,"very_low"
"4","accuracy",0.545,TRUE,"nw_High"
"4","accuracy",0.512,TRUE,"very_low"
"4","accuracy",0.47,TRUE,"High"
"4","accuracy",0.547,TRUE,"nw_High"
"4","speed",0.645,TRUE,"nw_low"
"4","speed",0.624,TRUE,"very_low"
"4","speed",0.47,TRUE,"low"
"4","speed",0.619,TRUE,"very_low"
"4","speed",0.947,TRUE,"very_low"
"4","speed",0.432,TRUE,"very_low"
"4","speed",0.366,TRUE,"High"
"4","speed",0.579,FALSE,"nw_very_low"
"4","speed",0.446,TRUE,"low"
"4","speed",0.496,TRUE,"nw_High"
"4","speed",0.36,TRUE,"very_low"
"4","speed",0.849,TRUE,"nw_low"
"4","speed",0.927,FALSE,"nw_low"
"4","speed",0.606,TRUE,"very_low"
"4","speed",0.568,TRUE,"nw_High"
"4","speed",0.407,TRUE,"High"
"4","speed",0.554,TRUE,"very_low"
"4","speed",0.443,TRUE,"nw_High"
"4","speed",0.407,TRUE,"High"
"4","speed",0.587,TRUE,"nw_low"
"4","speed",0.457,TRUE,"nw_very_low"
"4","speed",0.501,TRUE,"nw_very_low"
"4","speed",0.382,TRUE,"very_low"
"4","speed",0.479,TRUE,"nw_low"
"4","speed",0.385,TRUE,"low"
"4","speed",0.409,TRUE,"very_low"
"4","speed",0.612,TRUE,"nw_low"
"4","speed",0.5,FALSE,"very_low"
"4","speed",0.393,TRUE,"nw_very_low"
"4","speed",0.407,TRUE,"High"
"4","speed",0.496,TRUE,"High"
"4","speed",0.586,TRUE,"nw_very_low"
"4","speed",0.418,FALSE,"very_low"
"4","speed",0.428,TRUE,"low"
"4","speed",0.478,TRUE,"High"
"4","speed",0.565,TRUE,"nw_High"
"4","speed",0.41,TRUE,"High"
"4","speed",0.417,TRUE,"nw_low"
"4","speed",0.501,TRUE,"nw_High"
"4","speed",0.41,TRUE,"nw_low"
"4","speed",0.523,TRUE,"nw_very_low"
"4","speed",0.428,TRUE,"High"
"4","speed",0.424,TRUE,"very_low"
"4","speed",0.453,TRUE,"low"
"4","speed",0.431,TRUE,"low"
"4","speed",0.482,TRUE,"nw_low"
"4","speed",0.458,TRUE,"nw_very_low"
"4","speed",0.41,FALSE,"low"
"4","speed",0.501,TRUE,"nw_very_low"
"4","speed",0.432,TRUE,"low"
"4","speed",0.464,TRUE,"nw_High"
"4","speed",0.407,TRUE,"High"
"4","speed",0.529,TRUE,"nw_High"
"4","speed",0.515,TRUE,"High"
"4","speed",0.521,TRUE,"very_low"
"4","speed",0.475,TRUE,"low"
"4","speed",0.432,TRUE,"low"
"4","speed",0.41,TRUE,"High"
"4","speed",0.572,TRUE,"nw_low"
"4","speed",0.457,TRUE,"nw_very_low"
"4","speed",0.689,TRUE,"very_low"
"4","speed",0.583,TRUE,"High"
"4","speed",0.529,TRUE,"nw_very_low"
"4","speed",0.457,TRUE,"nw_low"
"4","speed",0.425,TRUE,"low"
"4","speed",0.417,FALSE,"very_low"
"4","speed",0.446,TRUE,"very_low"
"4","speed",0.435,TRUE,"low"
"4","speed",0.478,TRUE,"low"
"4","speed",0.507,TRUE,"nw_High"
"4","speed",0.462,TRUE,"nw_High"
"4","speed",0.363,TRUE,"low"
"4","speed",0.409,TRUE,"low"
"4","speed",0.547,TRUE,"nw_High"
"4","speed",0.493,TRUE,"low"
"4","speed",0.479,TRUE,"nw_very_low"
"4","speed",0.523,TRUE,"nw_very_low"
"4","speed",0.41,TRUE,"High"
"4","speed",0.417,TRUE,"nw_High"
"4","speed",0.718,TRUE,"nw_very_low"
"4","speed",0.505,TRUE,"nw_low"
"4","speed",0.515,TRUE,"High"
"4","speed",0.424,TRUE,"nw_High"
"4","speed",0.414,TRUE,"nw_very_low"
"4","speed",0.389,FALSE,"nw_High"
"4","speed",0.655,TRUE,"nw_High"
"4","speed",0.378,TRUE,"nw_low"
"4","speed",0.418,TRUE,"nw_High"
"4","speed",0.374,TRUE,"nw_low"
"4","speed",0.519,TRUE,"High"
"4","speed",0.417,TRUE,"nw_low"
"4","speed",0.458,TRUE,"nw_low"
"4","speed",0.44,TRUE,"nw_very_low"
"4","speed",0.433,TRUE,"High"
"4","speed",0.396,TRUE,"nw_High"
"4","speed",0.504,TRUE,"nw_very_low"
"4","accuracy",0.714,TRUE,"nw_low"
"4","accuracy",0.688,TRUE,"low"
"4","accuracy",0.586,TRUE,"low"
"4","accuracy",0.544,TRUE,"nw_very_low"
"4","accuracy",0.559,TRUE,"low"
"4","accuracy",0.582,TRUE,"very_low"
"4","accuracy",0.652,TRUE,"High"
"4","accuracy",0.652,TRUE,"nw_very_low"
"4","accuracy",0.717,TRUE,"nw_High"
"4","accuracy",0.645,TRUE,"High"
"4","accuracy",0.669,TRUE,"High"
"4","accuracy",0.569,TRUE,"nw_High"
"4","accuracy",0.721,TRUE,"nw_very_low"
"4","accuracy",0.674,TRUE,"nw_High"
"4","accuracy",0.678,TRUE,"nw_low"
"4","accuracy",0.624,TRUE,"High"
"4","accuracy",0.561,TRUE,"low"
"4","accuracy",0.702,TRUE,"nw_very_low"
"4","accuracy",0.721,TRUE,"nw_low"
"4","accuracy",0.54,TRUE,"High"
"4","accuracy",0.659,TRUE,"nw_High"
"4","accuracy",0.765,TRUE,"nw_low"
"4","accuracy",0.601,TRUE,"low"
"4","accuracy",0.612,TRUE,"nw_very_low"
"4","accuracy",0.688,TRUE,"very_low"
"4","accuracy",0.702,TRUE,"nw_very_low"
"4","accuracy",0.602,TRUE,"low"
"4","accuracy",0.629,TRUE,"very_low"
"4","accuracy",0.655,TRUE,"low"
"4","accuracy",0.673,TRUE,"very_low"
"4","accuracy",0.651,TRUE,"very_low"
"4","accuracy",0.738,TRUE,"low"
"4","accuracy",0.702,TRUE,"nw_low"
"4","accuracy",0.623,TRUE,"very_low"
"4","accuracy",0.677,TRUE,"nw_High"
"4","accuracy",0.7,TRUE,"nw_very_low"
"4","accuracy",0.558,TRUE,"low"
"4","accuracy",0.828,TRUE,"low"
"4","accuracy",0.691,TRUE,"low"
"4","accuracy",0.521,TRUE,"High"
"4","accuracy",0.612,TRUE,"very_low"
"4","accuracy",0.59,TRUE,"nw_low"
"4","accuracy",0.493,TRUE,"High"
"4","accuracy",0.673,TRUE,"low"
"4","accuracy",0.694,TRUE,"very_low"
"4","accuracy",0.63,TRUE,"High"
"4","accuracy",0.694,TRUE,"High"
"4","accuracy",0.608,TRUE,"very_low"
"4","accuracy",0.594,TRUE,"nw_High"
"4","accuracy",0.772,TRUE,"low"
"4","accuracy",0.55,TRUE,"nw_High"
"4","accuracy",0.515,TRUE,"very_low"
"4","accuracy",0.637,TRUE,"nw_low"
"4","accuracy",0.671,TRUE,"nw_low"
"4","accuracy",0.74,TRUE,"nw_very_low"
"4","accuracy",0.428,TRUE,"High"
"4","accuracy",0.608,TRUE,"High"
"4","accuracy",0.586,TRUE,"High"
"4","accuracy",0.629,TRUE,"very_low"
"4","accuracy",0.605,TRUE,"High"
"4","accuracy",0.55,TRUE,"nw_High"
"4","accuracy",0.652,TRUE,"nw_High"
"4","accuracy",0.58,TRUE,"low"
"4","accuracy",0.756,TRUE,"very_low"
"4","accuracy",0.565,TRUE,"very_low"
"4","accuracy",0.702,TRUE,"nw_low"
"4","accuracy",0.671,TRUE,"nw_High"
"4","accuracy",0.696,TRUE,"nw_High"
"4","accuracy",0.634,TRUE,"nw_low"
"4","accuracy",0.909,TRUE,"low"
"4","accuracy",0.713,TRUE,"very_low"
"4","accuracy",0.626,TRUE,"very_low"
"4","accuracy",0.821,FALSE,"nw_low"
"4","accuracy",0.634,TRUE,"nw_very_low"
"4","accuracy",0.501,TRUE,"nw_very_low"
"4","accuracy",0.479,TRUE,"nw_very_low"
"4","accuracy",0.454,TRUE,"High"
"4","accuracy",0.503,TRUE,"nw_low"
"4","accuracy",0.541,TRUE,"very_low"
"4","accuracy",0.5,TRUE,"nw_low"
"4","accuracy",0.714,TRUE,"nw_very_low"
"4","accuracy",0.476,TRUE,"nw_High"
"4","accuracy",0.522,TRUE,"nw_High"
"4","accuracy",0.584,TRUE,"low"
"4","accuracy",0.503,TRUE,"nw_very_low"
"4","accuracy",0.696,TRUE,"nw_low"
"4","accuracy",0.526,TRUE,"nw_very_low"
"4","accuracy",0.472,TRUE,"High"
"4","accuracy",0.438,TRUE,"nw_low"
"4","accuracy",0.544,TRUE,"nw_very_low"
"4","accuracy",0.501,TRUE,"nw_very_low"
"4","accuracy",0.523,TRUE,"nw_High"
"4","accuracy",0.61,TRUE,"nw_High"
"4","accuracy",0.526,TRUE,"nw_low"
"4","accuracy",0.721,TRUE,"nw_High"
"4","accuracy",0.995,TRUE,"High"
"4","speed",0.516,TRUE,"nw_High"
"4","speed",0.385,TRUE,"low"
"4","speed",0.395,TRUE,"nw_High"
"4","speed",0.414,TRUE,"nw_High"
"4","speed",0.494,TRUE,"very_low"
"4","speed",0.373,TRUE,"nw_very_low"
"4","speed",0.367,TRUE,"nw_low"
"4","speed",0.454,TRUE,"nw_low"
"4","speed",0.368,TRUE,"nw_very_low"
"4","speed",0.475,TRUE,"nw_High"
"4","speed",0.367,TRUE,"nw_very_low"
"4","speed",0.515,TRUE,"very_low"
"4","speed",0.435,TRUE,"High"
"4","speed",0.456,TRUE,"nw_low"
"4","speed",0.469,TRUE,"High"
"4","speed",0.565,TRUE,"very_low"
"4","speed",0.496,TRUE,"nw_High"
"4","speed",0.36,TRUE,"low"
"4","speed",0.392,TRUE,"nw_low"
"4","speed",0.425,TRUE,"High"
"4","speed",0.478,TRUE,"nw_low"
"4","speed",0.44,TRUE,"nw_High"
"4","speed",0.446,TRUE,"High"
"4","speed",0.395,FALSE,"very_low"
"4","speed",0.628,TRUE,"nw_very_low"
"4","speed",0.458,TRUE,"nw_low"
"4","speed",0.385,TRUE,"low"
"4","speed",0.474,TRUE,"very_low"
"4","speed",0.514,TRUE,"low"
"4","speed",0.507,TRUE,"nw_High"
"4","speed",0.393,TRUE,"nw_low"
"4","speed",0.385,TRUE,"low"
"4","speed",0.474,TRUE,"low"
"4","speed",0.569,TRUE,"nw_High"
"4","speed",0.407,TRUE,"High"
"4","speed",0.464,TRUE,"nw_High"
"4","speed",0.363,TRUE,"High"
"4","speed",0.518,TRUE,"low"
"4","speed",0.431,TRUE,"very_low"
"4","speed",0.442,TRUE,"nw_low"
"4","speed",0.446,TRUE,"very_low"
"4","speed",0.468,TRUE,"nw_very_low"
"4","speed",0.386,TRUE,"low"
"4","speed",0.694,FALSE,"nw_very_low"
"4","speed",0.42,FALSE,"very_low"
"4","speed",0.515,TRUE,"low"
"4","speed",0.478,TRUE,"very_low"
"4","speed",0.616,TRUE,"nw_very_low"
"4","speed",0.386,FALSE,"nw_very_low"
"4","speed",0.615,TRUE,"nw_low"
"4","speed",0.519,TRUE,"nw_low"
"4","speed",0.472,TRUE,"very_low"
"4","speed",0.395,TRUE,"High"
"4","speed",0.778,TRUE,"very_low"
"4","speed",0.566,TRUE,"very_low"
"4","speed",0.344,FALSE,"nw_very_low"
"4","speed",0.449,TRUE,"low"
"4","speed",0.46,TRUE,"nw_low"
"4","speed",0.54,TRUE,"nw_very_low"
"4","speed",0.454,TRUE,"nw_very_low"
"4","speed",0.436,TRUE,"nw_very_low"
"4","speed",0.501,TRUE,"nw_High"
"4","speed",0.493,TRUE,"low"
"4","speed",0.432,TRUE,"nw_very_low"
"4","speed",0.398,TRUE,"High"
"4","speed",0.453,FALSE,"nw_low"
"4","speed",0.577,TRUE,"very_low"
"4","speed",0.435,TRUE,"nw_very_low"
"4","speed",0.494,TRUE,"low"
"4","speed",0.409,TRUE,"low"
"4","speed",0.612,TRUE,"nw_High"
"4","speed",0.479,TRUE,"nw_High"
"4","speed",0.515,TRUE,"High"
"4","speed",0.42,TRUE,"nw_low"
"4","speed",0.44,TRUE,"nw_High"
"4","speed",0.439,TRUE,"nw_very_low"
"4","speed",0.414,FALSE,"very_low"
"4","speed",0.461,TRUE,"nw_low"
"4","speed",0.407,TRUE,"High"
"4","speed",0.409,TRUE,"High"
"4","speed",0.453,TRUE,"High"
"4","speed",0.474,TRUE,"High"
"4","speed",0.525,TRUE,"nw_very_low"
"4","speed",0.415,TRUE,"nw_High"
"4","speed",0.436,TRUE,"nw_High"
"4","speed",0.577,TRUE,"very_low"
"4","speed",0.431,TRUE,"low"
"4","speed",0.42,TRUE,"nw_High"
"4","speed",0.458,TRUE,"nw_low"
"4","speed",0.407,TRUE,"low"
"4","speed",0.392,TRUE,"High"
"4","speed",0.388,TRUE,"High"
"4","speed",0.449,TRUE,"very_low"
"4","speed",0.431,TRUE,"High"
"4","speed",0.539,FALSE,"nw_low"
"4","speed",0.41,TRUE,"low"
"4","accuracy",0.602,TRUE,"nw_low"
"4","accuracy",0.497,TRUE,"low"
"4","accuracy",0.568,TRUE,"nw_very_low"
"4","accuracy",0.562,TRUE,"very_low"
"4","accuracy",0.507,TRUE,"nw_low"
"4","accuracy",0.49,TRUE,"High"
"4","accuracy",0.63,TRUE,"High"
"4","accuracy",0.854,TRUE,"nw_very_low"
"4","accuracy",1.345,TRUE,"nw_High"
"4","accuracy",0.519,TRUE,"nw_High"
"4","accuracy",0.981,TRUE,"nw_High"
"4","accuracy",0.475,TRUE,"High"
"4","accuracy",0.543,TRUE,"very_low"
"4","accuracy",0.561,TRUE,"low"
"4","accuracy",0.551,TRUE,"nw_low"
"4","accuracy",0.537,TRUE,"High"
"4","accuracy",0.734,TRUE,"low"
"4","accuracy",0.547,TRUE,"nw_High"
"4","accuracy",0.753,TRUE,"very_low"
"4","accuracy",0.475,TRUE,"High"
"4","accuracy",0.453,TRUE,"High"
"4","accuracy",0.518,TRUE,"low"
"4","accuracy",0.665,TRUE,"very_low"
"4","accuracy",0.724,TRUE,"nw_High"
"4","accuracy",0.782,TRUE,"nw_very_low"
"4","accuracy",0.945,FALSE,"nw_High"
"4","accuracy",1.082,FALSE,"nw_very_low"
"4","accuracy",0.572,TRUE,"nw_low"
"4","accuracy",0.468,TRUE,"High"
"4","accuracy",0.496,TRUE,"low"
"4","accuracy",0.547,TRUE,"nw_very_low"
"4","accuracy",0.649,TRUE,"nw_High"
"4","accuracy",0.519,TRUE,"nw_low"
"4","accuracy",0.436,TRUE,"nw_very_low"
"4","accuracy",0.515,TRUE,"low"
"4","accuracy",0.98,TRUE,"nw_low"
"4","accuracy",0.476,TRUE,"nw_very_low"
"4","accuracy",0.411,TRUE,"nw_High"
"4","accuracy",0.71,TRUE,"very_low"
"4","accuracy",0.579,TRUE,"very_low"
"4","accuracy",0.46,TRUE,"nw_low"
"4","accuracy",0.641,TRUE,"High"
"4","accuracy",0.406,TRUE,"low"
"4","accuracy",0.471,TRUE,"very_low"
"4","accuracy",0.535,TRUE,"very_low"
"4","accuracy",0.608,TRUE,"nw_very_low"
"4","accuracy",0.765,TRUE,"nw_very_low"
"4","accuracy",0.54,TRUE,"nw_High"
"4","accuracy",0.537,TRUE,"very_low"
"4","accuracy",0.438,TRUE,"nw_low"
"4","accuracy",0.966,TRUE,"very_low"
"4","accuracy",0.865,TRUE,"nw_very_low"
"4","accuracy",0.537,TRUE,"low"
"4","accuracy",0.561,TRUE,"very_low"
"4","accuracy",0.475,TRUE,"High"
"4","accuracy",0.485,TRUE,"nw_very_low"
"4","accuracy",0.468,TRUE,"High"
"4","accuracy",0.731,TRUE,"High"
"4","accuracy",0.453,TRUE,"High"
"4","accuracy",0.547,TRUE,"nw_very_low"
"4","accuracy",0.407,TRUE,"low"
"4","accuracy",0.525,TRUE,"nw_low"
"4","accuracy",0.45,TRUE,"very_low"
"4","accuracy",0.474,TRUE,"low"
"4","accuracy",0.514,TRUE,"low"
"4","accuracy",0.388,TRUE,"High"
"4","accuracy",0.85,TRUE,"nw_low"
"4","accuracy",0.433,TRUE,"nw_low"
"4","accuracy",0.652,TRUE,"nw_low"
"4","accuracy",0.671,TRUE,"nw_High"
"4","accuracy",0.588,TRUE,"nw_High"
"4","accuracy",0.457,TRUE,"nw_low"
"4","accuracy",0.761,TRUE,"nw_High"
"4","accuracy",0.436,TRUE,"nw_High"
"4","accuracy",0.389,TRUE,"High"
"4","accuracy",0.647,TRUE,"very_low"
"4","accuracy",0.522,TRUE,"nw_High"
"4","accuracy",0.651,TRUE,"nw_low"
"4","accuracy",0.483,TRUE,"nw_very_low"
"4","accuracy",0.479,TRUE,"nw_very_low"
"4","accuracy",0.439,TRUE,"nw_low"
"4","accuracy",0.393,FALSE,"low"
"4","accuracy",0.542,TRUE,"High"
"4","accuracy",0.518,TRUE,"very_low"
"4","accuracy",0.5,TRUE,"low"
"4","accuracy",0.474,TRUE,"very_low"
"4","accuracy",0.453,TRUE,"low"
"4","accuracy",0.45,TRUE,"very_low"
"4","accuracy",0.565,TRUE,"nw_High"
"4","accuracy",0.541,TRUE,"nw_very_low"
"4","accuracy",0.425,TRUE,"low"
"4","accuracy",0.587,TRUE,"nw_High"
"4","accuracy",0.533,TRUE,"High"
"4","accuracy",0.471,TRUE,"low"
"4","accuracy",0.456,TRUE,"nw_very_low"
"4","accuracy",0.562,TRUE,"nw_low"
"4","speed",0.729,TRUE,"nw_very_low"
"4","speed",0.385,TRUE,"High"
"4","speed",0.413,TRUE,"nw_very_low"
"4","speed",0.342,TRUE,"low"
"4","speed",0.452,TRUE,"low"
"4","speed",0.414,TRUE,"nw_low"
"4","speed",0.404,TRUE,"High"
"4","speed",0.366,TRUE,"High"
"4","speed",0.439,TRUE,"nw_High"
"4","speed",0.555,TRUE,"very_low"
"4","speed",0.391,TRUE,"nw_High"
"4","speed",0.454,TRUE,"nw_very_low"
"4","speed",0.389,TRUE,"nw_low"
"4","speed",0.389,TRUE,"nw_High"
"4","speed",0.436,FALSE,"High"
"4","speed",0.367,TRUE,"nw_low"
"4","speed",0.447,TRUE,"low"
"4","speed",0.421,TRUE,"nw_High"
"4","speed",0.403,TRUE,"High"
"4","speed",0.453,TRUE,"low"
"4","speed",0.414,TRUE,"nw_High"
"4","speed",0.41,TRUE,"nw_low"
"4","speed",0.454,TRUE,"nw_very_low"
"4","speed",0.346,TRUE,"nw_low"
"4","speed",0.392,TRUE,"nw_very_low"
"4","speed",0.36,TRUE,"High"
"4","speed",0.374,TRUE,"nw_low"
"4","speed",0.386,TRUE,"very_low"
"4","speed",0.373,TRUE,"nw_very_low"
"4","speed",0.367,FALSE,"very_low"
"4","speed",0.458,TRUE,"nw_low"
"4","speed",0.475,TRUE,"nw_High"
"4","speed",0.472,TRUE,"High"
"4","speed",0.395,FALSE,"very_low"
"4","speed",0.476,TRUE,"nw_very_low"
"4","speed",0.392,TRUE,"nw_High"
"4","speed",0.479,TRUE,"nw_low"
"4","speed",0.472,TRUE,"low"
"4","speed",0.431,TRUE,"High"
"4","speed",0.392,TRUE,"nw_low"
"4","speed",0.501,FALSE,"low"
"4","speed",0.519,TRUE,"low"
"4","speed",0.417,TRUE,"nw_very_low"
"4","speed",0.36,FALSE,"nw_High"
"4","speed",0.435,FALSE,"low"
"4","speed",0.794,TRUE,"very_low"
"4","speed",0.623,TRUE,"low"
"4","speed",0.413,TRUE,"very_low"
"4","speed",0.362,TRUE,"very_low"
"4","speed",0.482,TRUE,"nw_High"
"4","speed",0.389,TRUE,"nw_very_low"
"4","speed",0.436,TRUE,"nw_low"
"4","speed",0.45,TRUE,"High"
"4","speed",0.395,FALSE,"very_low"
"4","speed",0.652,TRUE,"nw_High"
"4","speed",0.364,TRUE,"very_low"
"4","speed",0.517,FALSE,"nw_High"
"4","speed",0.417,TRUE,"very_low"
"4","speed",0.492,TRUE,"High"
"4","speed",0.465,TRUE,"very_low"
"4","speed",0.438,TRUE,"nw_very_low"
"4","speed",0.534,TRUE,"low"
"4","speed",0.478,TRUE,"High"
"4","speed",0.54,FALSE,"nw_High"
"4","speed",0.409,TRUE,"very_low"
"4","speed",0.453,FALSE,"nw_High"
"4","speed",0.508,TRUE,"nw_very_low"
"4","speed",0.606,TRUE,"nw_low"
"4","speed",0.645,TRUE,"very_low"
"4","speed",0.442,TRUE,"nw_High"
"4","speed",0.385,TRUE,"low"
"4","speed",0.608,TRUE,"very_low"
"4","speed",0.482,TRUE,"nw_High"
"4","speed",0.364,TRUE,"very_low"
"4","speed",0.427,TRUE,"High"
"4","speed",0.547,TRUE,"nw_very_low"
"4","speed",0.403,TRUE,"High"
"4","speed",0.439,TRUE,"nw_very_low"
"4","speed",0.389,TRUE,"nw_low"
"4","speed",0.469,TRUE,"High"
"4","speed",0.493,TRUE,"low"
"4","speed",0.366,TRUE,"High"
"4","speed",0.431,TRUE,"low"
"4","speed",0.366,FALSE,"nw_very_low"
"4","speed",0.893,TRUE,"nw_low"
